Station,Tata,D/N,Config,Test time,Line,Fixture,SN,Failure Mode,Failure Description,Retest,NTF,Fail,SCOF
FFT-5-2023,2023-06-17,D,N-CLVRKDS14UIA,2023-06-17T13:25:37Z,S36,UIA_F6-S36_FFT-5_01,WIP3615MUIAX0016X,"powerButton_test
","powerButton_test  
",1,0,0,0,0,,
FFT-5-2023,2023-06-17,D,N-CLVRKDS14UIA,2023-06-17T10:58:40Z,S36,UIA_F6-S36_FFT-5_01,WIP3614MUIAX0013X,"check_multi_pentest_log
","check_multi_pentest_log  
",1,0,0,0,0,,
FFT-5-2023,2023-06-19,D,N-CLVRKDS14UIA,2023-06-19T15:21:08Z,S36,UIA_F6-S36_FFT-5_01,WIP3616MUIAX001F5,"powerButton_test
","powerButton_test  
",1,0,0,0,0,,
*********,************,************,********
*********,************,************,********
*********,************,************,********
*********,************,************,********
*********,************,************,********
*********,************,************,********
*********,************,************,********
*********,************,************,********
*********,************,************,********
*********,************,************,********
*********,************,************,********
*********,************,************,********
*********,************,************,********
*********,************,************,********
*********,************,************,********
FWT-2023,2023-06-15,D,N-CLVRKDS14UIA,2023-06-15T20:09:09Z,S36,UIA_F6-S36_FWT_01,WIP3613MUIAX000TG,"WiFi_BT_test
","WiFi_BT_test  
",0,0,1,0,0,,
FWT-2023,2023-06-15,D,N-CLVRKDS14UIA,2023-06-15T20:20:20Z,S36,UIA_F6-S36_FWT_01,WIP3613MUIAX000SF,"WiFi_BT_test
","WiFi_BT_test  
",0,0,1,0,0,,
FWT-2023,2023-06-15,D,N-CLVRKDS14UIA,2023-06-15T20:32:47Z,S36,UIA_F6-S36_FWT_01,WIP3613MUIAX000S4,"WiFi_BT_test
","WiFi_BT_test  
",0,0,1,0,0,,
FWT-2023,2023-06-16,D,N-CLVRKDS14UIA,2023-06-16T13:12:14Z,S36,UIA_F6-S36_FWT_01,WIP3613MUIAX000XK,"WiFi_BT_test
","WiFi_BT_test  
",0,0,1,0,0,,
FWT-2023,2023-06-16,D,N-CLVRKDS14UIA,2023-06-16T17:41:52Z,S36,UIA_F6-S36_FWT_01,WIP3614MUIAX0016P,"WiFi_BT_test
","WiFi_BT_test  
",0,0,1,0,0,,
FWT-2023,2023-06-19,D,N-CLVRKDS14UIA,2023-06-19T11:27:06Z,S36,UIA_F6-S36_FWT_01,WIP3615MUIAX001B1,"WiFi_BT_test
","WiFi_BT_test  
",0,0,1,0,0,,
*********,************,************,********
*********,************,************,********
*********,************,************,********
*********,************,************,********
*********,************,************,********
*********,************,************,********
*********,************,************,********
*********,************,************,********
*********,************,************,********
*********,************,************,********
